date,Age,Characteristic_grouping,Characteristic,avgcohort,avgNEETNK,avgNEET,avgNK,NEETNKprop,NEETprop,Notknownprop,annual_change_NEETNK,geography_code
2019,16,Total,Total,2666.0,68.3333333333333,37.6666666666667,30.6666666666667,2.5631407851963,1.41285321330333,1.15028757189297,z,E08000009
2019,17,Total,Total,2539.0,207,80.3333333333333,126.666666666667,8.15281606931863,3.16397531836681,4.98884075095182,z,E08000009
2019,16-17,Total,Total,5205.0,275.333333333333,118,157.333333333333,5.28978546269613,2.26705091258405,3.02273455011207,z,E08000009
2019,16,gender,Female,1115.66666666667,16,14,2,1.43412010755901,1.25485509411413,0.179265013444876,z,E06000007
2019,17,gender,Female,1081.33333333333,40.6666666666667,38,2.66666666666667,3.76078914919852,3.51418002466091,0.246609124537608,z,E06000007
2019,16,gender,Male,1269.66666666667,32.6666666666667,30.6666666666667,2,2.57285376739302,2.41533210816487,0.157521659228144,z,E06000007
2019,17,gender,Male,1169.66666666667,53.3333333333333,45.3333333333333,8,4.55970361926475,3.87574807637504,0.683955542889712,z,E06000007
2019,16-17,gender,Female,2197.0,56.6666666666667,52,4.66666666666667,2.57927476862388,2.36686390532544,0.212410863298437,z,E06000007
2019,16-17,gender,Male,2439.33333333333,86,76,10,3.52555342989888,3.11560535665482,0.409948073244056,z,E06000007
2019,16,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E06000007
2019,17,gender,Unclassified/withheld,5.0,c,c,c,c,c,c,z,E06000007
2019,16-17,gender,Unclassified/withheld,6.0,1.33333333333333,1,0.333333333333333,22.2222222222222,16.6666666666667,5.55555555555556,z,E06000007
2019,16,Total,Total,2386.33333333333,49.6666666666667,45.6666666666667,4,2.08129627042883,1.91367509428691,0.167621176141919,z,E06000007
2019,17,Total,Total,2256.0,94.3333333333333,83.3333333333333,11,4.18144208037825,3.69385342789598,0.48758865248227,z,E06000007
2019,16-17,Total,Total,4642.33333333333,144,129,15,3.10188841818051,2.77877504128671,0.323113376893803,z,E06000007
2019,16,gender,Female,1674.0,63,34.3333333333333,28.6666666666667,3.76344086021505,2.05097570688969,1.71246515332537,z,E08000010
2019,17,gender,Female,1737.66666666667,184.666666666667,49,135.666666666667,10.6272779589488,2.81987339343948,7.8074045655093,z,E08000010
2019,16,gender,Male,1713.33333333333,77.6666666666667,37.6666666666667,40,4.53307392996109,2.19844357976654,2.33463035019455,z,E08000010
2019,17,gender,Male,1802.66666666667,250,57,193,13.8683431952663,3.16198224852071,10.7063609467456,z,E08000010
2019,16-17,gender,Female,3411.66666666667,247.666666666667,83.3333333333333,164.333333333333,7.25940400586224,2.44259892525647,4.81680508060577,z,E08000010
2019,16-17,gender,Male,3516.0,327.666666666667,94.6666666666667,233,9.31930223739097,2.69245354569587,6.62684869169511,z,E08000010
2019,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000010
2019,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000010
2019,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000010
2019,16,Total,Total,3387.33333333333,140.666666666667,72,68.6666666666667,4.15272584136981,2.12556583349734,2.02716000787247,z,E08000010
2019,17,Total,Total,3540.33333333333,434.666666666667,106,328.666666666667,12.277563317955,2.99406835514547,9.28349496280953,z,E08000010
2019,16-17,Total,Total,6927.66666666667,575.333333333333,178,397.333333333333,8.30486455275947,2.56940768897657,5.7354568637829,z,E08000010
2019,16,gender,Female,476.0,32.6666666666667,28.6666666666667,4,6.86274509803922,6.02240896358543,0.840336134453782,z,E08000015
2019,17,gender,Female,1664.0,79.6666666666667,51,28.6666666666667,4.78766025641026,3.06490384615385,1.72275641025641,z,E08000015
2019,16,gender,Male,673.333333333333,38.3333333333333,26.3333333333333,12,5.69306930693069,3.91089108910891,1.78217821782178,z,E08000015
2019,17,gender,Male,1804.33333333333,153,102.333333333333,50.6666666666667,8.47958618141511,5.67153149824497,2.80805468317015,z,E08000015
2019,16-17,gender,Female,2140.0,112.333333333333,79.6666666666667,32.6666666666667,5.24922118380062,3.72274143302181,1.52647975077882,z,E08000015
2019,16-17,gender,Male,2477.66666666667,191.333333333333,128.666666666667,62.6666666666667,7.72231938651957,5.19305798466299,2.52926140185659,z,E08000015
2019,16,gender,Unclassified/withheld,2259.33333333333,36,24.6666666666667,11.3333333333333,1.59339038064326,1.09176748303334,0.501622897609914,z,E08000015
2019,17,gender,Unclassified/withheld,66.6666666666667,3.66666666666667,1.33333333333333,2.33333333333333,5.5,2,3.5,z,E08000015
2019,16-17,gender,Unclassified/withheld,2326.0,39.6666666666667,26,13.6666666666667,1.70535970192032,1.11779879621668,0.58756090570364,z,E08000015
2019,16,Total,Total,3408.66666666667,107,79.6666666666667,27.3333333333333,3.13905730490906,2.33717973792294,0.801877566986114,z,E08000015
2019,17,Total,Total,3535.0,236.333333333333,154.666666666667,81.6666666666667,6.68552569542669,4.37529467232438,2.31023102310231,z,E08000015
2019,16-17,Total,Total,6943.66666666667,343.333333333333,234.333333333333,109,4.94455379002448,3.37477797513321,1.56977581489127,z,E08000015
2019,16,gender,Female,27250.0,970,480,490,3.6,1.7,1.8,z,E12000003
2019,17,gender,Female,27190.0,1960,950,1010,7.2,3.5,3.7,z,E12000003
2019,16,gender,Male,29040.0,1270,700,570,4.4,2.4,2,z,E12000003
2019,17,gender,Male,28700.0,2540,1160,1380,8.9,4.1,4.8,z,E12000003
2019,16-17,gender,Female,54440.0,2930,1430,1510,5.4,2.6,2.8,z,E12000003
2019,16-17,gender,Male,57750.0,3810,1870,1940,6.6,3.2,3.4,z,E12000003
2019,16,gender,Unclassified/withheld,490.0,20,10,10,4.2,1.6,2.6,z,E12000003
2019,17,gender,Unclassified/withheld,810.0,20,10,10,2.4,0.8,1.6,z,E12000003
2019,16-17,gender,Unclassified/withheld,1300.0,40,10,30,3.1,1.1,2,z,E12000003
2019,16,Total,Total,56780.0,2260,1190,1080,4,2.1,1.9,z,E12000003
2019,17,Total,Total,56710.0,4530,2120,2400,8,3.7,4.2,z,E12000003
2019,16-17,Total,Total,113490.0,6790,3310,3480,6,2.9,3.1,z,E12000003
2019,16,gender,Female,1170.0,22.3333333333333,11,11.3333333333333,1.90883190883191,0.94017094017094,0.968660968660969,z,E08000016
2019,17,gender,Female,1220.66666666667,87.6666666666667,47.6666666666667,40,7.18186783178591,3.90496996176952,3.27689787001638,z,E08000016
2019,16,gender,Male,1231.66666666667,29.6666666666667,21.3333333333333,8.33333333333333,2.40866035182679,1.73207036535859,0.6765899864682,z,E08000016
2019,17,gender,Male,1248.0,100,51.6666666666667,48.3333333333333,8.01282051282051,4.13995726495726,3.87286324786325,z,E08000016
2019,16-17,gender,Female,2390.66666666667,110,58.6666666666667,51.3333333333333,4.60122699386503,2.45398773006135,2.14723926380368,z,E08000016
2019,16-17,gender,Male,2479.66666666667,129.666666666667,73,56.6666666666667,5.2291974727786,2.94394407850518,2.28525339427342,z,E08000016
2019,16,gender,Unclassified/withheld,1.33333333333333,c,c,c,c,c,c,z,E08000016
2019,17,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E08000016
2019,16-17,gender,Unclassified/withheld,2.33333333333333,c,c,c,c,c,c,z,E08000016
2019,16,Total,Total,2403.0,52,32.3333333333333,19.6666666666667,2.16396171452351,1.34554029685116,0.818421417672354,z,E08000016
2019,17,Total,Total,2469.66666666667,187.666666666667,99.3333333333333,88.3333333333333,7.59886624375759,4.0221352409232,3.57673100283439,z,E08000016
2019,16-17,Total,Total,4872.66666666667,239.666666666667,131.666666666667,108,4.91859351484471,2.70214803666712,2.21644547817759,z,E08000016
2019,16,gender,Female,3407.33333333333,120.666666666667,81,39.6666666666667,3.54138133437683,2.37722559186069,1.16415574251614,z,E08000032
2019,17,gender,Female,3387.33333333333,258.333333333333,129.666666666667,128.666666666667,7.62645148592797,3.82798661680772,3.79846486912025,z,E08000032
2019,16,gender,Male,3679.33333333333,188.666666666667,130.666666666667,58,5.1277405327052,3.55136800144954,1.57637253125566,z,E08000032
2019,17,gender,Male,3522.66666666667,291,143.666666666667,147.333333333333,8.26078728236185,4.07834973504921,4.18243754731264,z,E08000032
2019,16-17,gender,Female,6794.66666666667,379,210.666666666667,168.333333333333,5.57790423861852,3.10047095761381,2.47743328100471,z,E08000032
2019,16-17,gender,Male,7202.0,479.666666666667,274.333333333333,205.333333333333,6.66018698509673,3.80912709432565,2.85105989077108,z,E08000032
2019,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000032
2019,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000032
2019,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000032
2019,16,Total,Total,7086.66666666667,309.333333333333,211.666666666667,97.6666666666667,4.36500470366886,2.98682972718721,1.37817497648166,z,E08000032
2019,17,Total,Total,6910.0,549.333333333333,273.333333333333,276,7.94983116256633,3.95561987457791,3.99421128798842,z,E08000032
2019,16-17,Total,Total,13996.6666666667,858.666666666667,485,373.666666666667,6.13479399857109,3.46511074065254,2.66968325791855,z,E08000032
2019,16,gender,Female,1125.0,25.6666666666667,22,3.66666666666667,2.28148148148148,1.95555555555556,0.325925925925926,z,E08000033
2019,17,gender,Female,1125.66666666667,46.6666666666667,30.6666666666667,16,4.14569144210838,2.72431151909979,1.42137992300859,z,E08000033
2019,16,gender,Male,1169.0,30,25.3333333333333,4.66666666666667,2.56629597946963,2.16709438266324,0.399201596806387,z,E08000033
2019,17,gender,Male,1202.66666666667,67.6666666666667,45.3333333333333,22.3333333333333,5.62638580931264,3.76940133037694,1.8569844789357,z,E08000033
2019,16-17,gender,Female,2250.66666666667,72.3333333333333,52.6666666666667,19.6666666666667,3.21386255924171,2.34004739336493,0.873815165876777,z,E08000033
2019,16-17,gender,Male,2371.66666666667,97.6666666666667,70.6666666666667,27,4.11806043569923,2.97962052002811,1.13843991567112,z,E08000033
2019,16,gender,Unclassified/withheld,11.6666666666667,1,1,0,8.57142857142857,8.57142857142857,0,z,E08000033
2019,17,gender,Unclassified/withheld,29.0,0.666666666666667,0.333333333333333,0.333333333333333,2.29885057471264,1.14942528735632,1.14942528735632,z,E08000033
2019,16-17,gender,Unclassified/withheld,40.6666666666667,1.66666666666667,1.33333333333333,0.333333333333333,4.0983606557377,3.27868852459016,0.819672131147541,z,E08000033
2019,16,Total,Total,2305.66666666667,56.6666666666667,48.3333333333333,8.33333333333333,2.45771288130693,2.09628451640885,0.361428364898077,z,E08000033
2019,17,Total,Total,2357.33333333333,115,76.3333333333333,38.6666666666667,4.87839366515837,3.2381221719457,1.64027149321267,z,E08000033
2019,16-17,Total,Total,4663.0,171.666666666667,124.666666666667,47,3.68146400743441,2.67352920151548,1.00793480591894,z,E08000033
2019,16,gender,Female,1515.0,35.3333333333333,32.3333333333333,3,2.33223322332233,2.13421342134213,0.198019801980198,z,E08000017
2019,17,gender,Female,1575.66666666667,123.666666666667,53.3333333333333,70.3333333333333,7.84852972286863,3.38481066215359,4.46371906071504,z,E08000017
2019,16,gender,Male,1673.33333333333,62,45,17,3.70517928286853,2.68924302788845,1.01593625498008,z,E08000017
2019,17,gender,Male,1687.33333333333,161.333333333333,71.3333333333333,90,9.56143816673252,4.22757803239826,5.33386013433426,z,E08000017
2019,16-17,gender,Female,3090.66666666667,159,85.6666666666667,73.3333333333333,5.14452113891286,2.77178602243313,2.37273511647972,z,E08000017
2019,16-17,gender,Male,3360.66666666667,223.333333333333,116.333333333333,107,6.64550684388018,3.46161475897639,3.18389208490379,z,E08000017
2019,16,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E08000017
2019,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000017
2019,16-17,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E08000017
2019,16,Total,Total,3189.33333333333,97.3333333333333,77.3333333333333,20,3.05183946488294,2.4247491638796,0.627090301003345,z,E08000017
2019,17,Total,Total,3263.0,285,124.666666666667,160.333333333333,8.73429359485136,3.82061497599346,4.9136786188579,z,E08000017
2019,16-17,Total,Total,6452.33333333333,382.333333333333,202,180.333333333333,5.92550498527664,3.13065041070414,2.79485457457251,z,E08000017
2019,16,gender,Female,1628.33333333333,42,26.6666666666667,15.3333333333333,2.57932446264074,1.63766632548618,0.941658137154555,z,E06000011
2019,17,gender,Female,1678.33333333333,82.6666666666667,47.3333333333333,35.3333333333333,4.92552135054618,2.82025819265144,2.10526315789474,z,E06000011
2019,16,gender,Male,1724.0,41.3333333333333,28.3333333333333,13,2.39752513534416,1.64346481051817,0.754060324825986,z,E06000011
2019,17,gender,Male,1742.0,113,53.3333333333333,59.6666666666667,6.48679678530425,3.06161500191351,3.42518178339074,z,E06000011
2019,16-17,gender,Female,3306.66666666667,124.666666666667,74,50.6666666666667,3.77016129032258,2.23790322580645,1.53225806451613,z,E06000011
2019,16-17,gender,Male,3466.0,154.333333333333,81.6666666666667,72.6666666666667,4.45277938065013,2.35622235045201,2.09655703019811,z,E06000011
2019,16,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E06000011
2019,17,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E06000011
2019,16-17,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,z,E06000011
2019,16,Total,Total,3353.33333333333,83.6666666666667,55.3333333333333,28.3333333333333,2.49502982107356,1.65009940357853,0.84493041749503,z,E06000011
2019,17,Total,Total,3421.33333333333,195.666666666667,100.666666666667,95,5.71901792673422,2.9423226812159,2.77669524551832,z,E06000011
2019,16-17,Total,Total,6774.66666666667,279.333333333333,156,123.333333333333,4.12320409368235,2.30269631962212,1.82050777406022,z,E06000011
2019,16,gender,Female,1262.0,58,51,7,4.5958795562599,4.04120443740095,0.554675118858954,z,E06000010
2019,17,gender,Female,1309.33333333333,94.6666666666667,83,11.6666666666667,7.23014256619145,6.33910386965377,0.891038696537678,z,E06000010
2019,16,gender,Male,1424.0,70,63,7,4.91573033707865,4.42415730337079,0.491573033707865,z,E06000010
2019,17,gender,Male,1485.33333333333,121.333333333333,105,16.3333333333333,8.16876122082585,7.06912028725314,1.09964093357271,z,E06000010
2019,16-17,gender,Female,2571.33333333333,152.666666666667,134,18.6666666666667,5.93725693544205,5.2113041223749,0.725952813067151,z,E06000010
2019,16-17,gender,Male,2909.33333333333,191.333333333333,168,23.3333333333333,6.57653528872594,5.77451879010083,0.802016498625115,z,E06000010
2019,16,gender,Unclassified/withheld,1.66666666666667,c,c,c,c,c,c,z,E06000010
2019,17,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E06000010
2019,16-17,gender,Unclassified/withheld,2.66666666666667,c,c,c,c,c,c,z,E06000010
2019,16,Total,Total,2687.66666666667,128,114,14,4.76249534912564,4.24159742031502,0.520897928810616,z,E06000010
2019,17,Total,Total,2795.66666666667,216,188,28,7.72624299511148,6.72469297722666,1.00155001788482,z,E06000010
2019,16-17,Total,Total,5483.33333333333,344,302,42,6.27355623100304,5.50759878419453,0.765957446808511,z,E06000010
2019,16,gender,Female,2453.66666666667,33,27.6666666666667,5.33333333333333,1.34492596114658,1.12756418964815,0.217361771498438,z,E08000034
2019,17,gender,Female,2396.33333333333,94.3333333333333,70.6666666666667,23.6666666666667,3.93656975935457,2.94894978439282,0.987619974961747,z,E08000034
2019,16,gender,Male,2522.33333333333,71,61.3333333333333,9.66666666666667,2.8148539711907,2.43161094224924,0.383243028941456,z,E08000034
2019,17,gender,Male,2480.33333333333,141.666666666667,100.333333333333,41.3333333333333,5.71159790350759,4.04515522107244,1.66644268243516,z,E08000034
2019,16-17,gender,Female,4850.0,127.333333333333,98.3333333333333,29,2.6254295532646,2.02749140893471,0.597938144329897,z,E08000034
2019,16-17,gender,Male,5002.66666666667,212.666666666667,161.666666666667,51,4.25106609808102,3.23160980810235,1.01945628997868,z,E08000034
2019,16,gender,Unclassified/withheld,2.33333333333333,c,c,c,c,c,c,z,E08000034
2019,17,gender,Unclassified/withheld,114.0,7.66666666666667,4.33333333333333,3.33333333333333,6.72514619883041,3.80116959064327,2.92397660818713,z,E08000034
2019,16-17,gender,Unclassified/withheld,116.333333333333,8,4.66666666666667,3.33333333333333,6.87679083094556,4.01146131805158,2.86532951289398,z,E08000034
2019,16,Total,Total,4978.33333333333,104.333333333333,89.3333333333333,15,2.09574824238366,1.79444258453298,0.301305657850686,z,E08000034
2019,17,Total,Total,4990.66666666667,243.666666666667,175.333333333333,68.3333333333333,4.88244723483836,3.51322468608068,1.36922254875768,z,E08000034
2019,16-17,Total,Total,9969.0,348,264.666666666667,83.3333333333333,3.49082154679507,2.65489684689203,0.835924699903033,z,E08000034
2019,16,gender,Female,3775.66666666667,290,34,256,7.68076277920014,0.900503222388982,6.78025955681116,z,E08000035
2019,17,gender,Female,3492.33333333333,412.333333333333,101.333333333333,311,11.8068149279374,2.90159396773886,8.90522096019853,z,E08000035
2019,16,gender,Male,4009.66666666667,321.333333333333,40.6666666666667,280.666666666667,8.01396624823344,1.01421564552332,6.99975060271012,z,E08000035
2019,17,gender,Male,3639.33333333333,537.333333333333,143,394.333333333333,14.7646089027294,3.92929107895219,10.8353178237772,z,E08000035
2019,16-17,gender,Female,7268.0,702.333333333333,135.333333333333,567,9.66336452027151,1.86204366171345,7.80132085855806,z,E08000035
2019,16-17,gender,Male,7649.0,858.666666666667,183.666666666667,675,11.2258683052251,2.40118534013161,8.82468296509348,z,E08000035
2019,16,gender,Unclassified/withheld,362.0,4,1.33333333333333,2.66666666666667,1.10497237569061,0.368324125230203,0.736648250460405,z,E08000035
2019,17,gender,Unclassified/withheld,613.333333333333,8.66666666666667,1.66666666666667,7,1.41304347826087,0.271739130434783,1.14130434782609,z,E08000035
2019,16-17,gender,Unclassified/withheld,975.333333333333,12.6666666666667,3,9.66666666666667,1.2987012987013,0.307587149692413,0.991114149008886,z,E08000035
2019,16,Total,Total,8147.33333333333,615.333333333333,76,539.333333333333,7.5525734391621,0.932820554782751,6.61975288437935,z,E08000035
2019,17,Total,Total,7745.0,958.333333333333,246,712.333333333333,12.3735743490424,3.17624273724984,9.19733161179255,z,E08000035
2019,16-17,Total,Total,15892.3333333333,1573.66666666667,322,1251.66666666667,9.90204920611616,2.02613419468507,7.87591501143109,z,E08000035
2019,16,gender,Female,840.333333333333,31.6666666666667,31.6666666666667,0,3.76834589448631,3.76834589448631,0,z,E06000012
2019,17,gender,Female,810.666666666667,63.3333333333333,57,6.33333333333333,7.8125,7.03125,0.78125,z,E06000012
2019,16,gender,Male,868.333333333333,50.3333333333333,49.3333333333333,1,5.79654510556622,5.68138195777351,0.115163147792706,z,E06000012
2019,17,gender,Male,883.333333333333,72.6666666666667,59.3333333333333,13.3333333333333,8.22641509433962,6.71698113207547,1.50943396226415,z,E06000012
2019,16-17,gender,Female,1651.0,95,88.6666666666667,6.33333333333333,5.75408843125379,5.37048253583687,0.383605895416919,z,E06000012
2019,16-17,gender,Male,1751.66666666667,123,108.666666666667,14.3333333333333,7.02188392007612,6.20361560418649,0.818268315889629,z,E06000012
2019,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000012
2019,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000012
2019,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000012
2019,16,Total,Total,1708.66666666667,82,81,1,4.79906359734686,4.74053843152556,0.0585251658213032,z,E06000012
2019,17,Total,Total,1694.0,136,116.333333333333,19.6666666666667,8.02833530106257,6.86737504919323,1.16096025186934,z,E06000012
2019,16-17,Total,Total,3402.66666666667,218,197.333333333333,20.6666666666667,6.40673981191223,5.79937304075235,0.607366771159875,z,E06000012
2019,16,gender,Female,833.333333333333,18.6666666666667,13.6666666666667,5,2.24,1.64,0.6,z,E06000013
2019,17,gender,Female,896.0,54,31,23,6.02678571428571,3.45982142857143,2.56696428571429,z,E06000013
2019,16,gender,Male,940.666666666667,25,18.3333333333333,6.66666666666667,2.65768958185684,1.94897236002835,0.70871722182849,z,E06000013
2019,17,gender,Male,949.333333333333,79,28,51,8.32162921348315,2.94943820224719,5.37219101123596,z,E06000013
2019,16-17,gender,Female,1729.33333333333,72.6666666666667,44.6666666666667,28,4.20200462606014,2.58288357748651,1.61912104857363,z,E06000013
2019,16-17,gender,Male,1890.0,104,46.3333333333333,57.6666666666667,5.5026455026455,2.45149911816578,3.05114638447972,z,E06000013
2019,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000013
2019,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000013
2019,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000013
2019,16,Total,Total,1774.0,43.6666666666667,32,11.6666666666667,2.46148064637354,1.80383314543405,0.657647500939496,z,E06000013
2019,17,Total,Total,1845.33333333333,133,59,74,7.20736994219653,3.19725433526012,4.01011560693642,z,E06000013
2019,16-17,Total,Total,3619.33333333333,176.666666666667,91,85.6666666666667,4.88119358997974,2.51427518880088,2.36691840117885,z,E06000013
2019,16,gender,Female,2693.33333333333,100,27,73,3.71287128712871,1.00247524752475,2.71039603960396,z,E10000023
2019,17,gender,Female,2656.66666666667,153.333333333333,25.3333333333333,128,5.77164366373902,0.95357590966123,4.81806775407779,z,E10000023
2019,16,gender,Male,2873.33333333333,115.666666666667,33.3333333333333,82.3333333333333,4.02552204176334,1.16009280742459,2.86542923433875,z,E10000023
2019,17,gender,Male,2842.66666666667,215.666666666667,23.3333333333333,192.333333333333,7.58677298311445,0.820825515947467,6.76594746716698,z,E10000023
2019,16-17,gender,Female,5350.0,253.333333333333,52.3333333333333,201,4.73520249221184,0.978193146417445,3.75700934579439,z,E10000023
2019,16-17,gender,Male,5716.0,331.333333333333,56.6666666666667,274.666666666667,5.79659435502683,0.9913692558899,4.80522509913693,z,E10000023
2019,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000023
2019,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000023
2019,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000023
2019,16,Total,Total,5566.66666666667,215.666666666667,60.3333333333333,155.333333333333,3.87425149700599,1.08383233532934,2.79041916167665,z,E10000023
2019,17,Total,Total,5499.33333333333,369,48.6666666666667,320.333333333333,6.70990423081586,0.884955752212389,5.82494847860347,z,E10000023
2019,16-17,Total,Total,11066.0,584.666666666667,109,475.666666666667,5.28345081028978,0.984999096331104,4.29845171395867,z,E10000023
2019,16,gender,Female,1442.33333333333,33,27.6666666666667,5.33333333333333,2.28795932516755,1.91818812110007,0.369771204067483,z,E08000018
2019,17,gender,Female,1406.33333333333,100,45.6666666666667,54.3333333333333,7.11068973690448,3.24721497985305,3.86347475705143,z,E08000018
2019,16,gender,Male,1540.33333333333,49,35,14,3.18112962562216,2.27223544687297,0.908894178749189,z,E08000018
2019,17,gender,Male,1482.0,157,86.3333333333333,70.6666666666667,10.5937921727395,5.82546108861898,4.76833108412056,z,E08000018
2019,16-17,gender,Female,2848.66666666667,133,73.3333333333333,59.6666666666667,4.66885092440908,2.57430376784461,2.09454715656447,z,E08000018
2019,16-17,gender,Male,3022.33333333333,206,121.333333333333,84.6666666666667,6.81592588507775,4.01455828829822,2.80136759677953,z,E08000018
2019,16,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E08000018
2019,17,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,z,E08000018
2019,16-17,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,z,E08000018
2019,16,Total,Total,2983.66666666667,82,62.6666666666667,19.3333333333333,2.74829627974528,2.1003239861468,0.647972293598481,z,E08000018
2019,17,Total,Total,2889.33333333333,257,132,125,8.89478541762806,4.56852791878173,4.32625749884633,z,E08000018
2019,16-17,Total,Total,5873.0,339,194.666666666667,144.333333333333,5.7721777626426,3.31460355298258,2.45757420966003,z,E08000018
2019,16,gender,Female,2640.33333333333,75,40.3333333333333,34.6666666666667,2.84055043555107,1.52758490089635,1.31296553465472,z,E08000019
2019,17,gender,Female,2720.66666666667,229.333333333333,140.666666666667,88.6666666666667,8.42930654251409,5.17030139671649,3.2590051457976,z,E08000019
2019,16,gender,Male,2855.66666666667,115.666666666667,82.3333333333333,33.3333333333333,4.05042605346096,2.88315629742033,1.16726975604062,z,E08000019
2019,17,gender,Male,2925.33333333333,262.666666666667,133.333333333333,129.333333333333,8.97903372835005,4.55788514129444,4.42114858705561,z,E08000019
2019,16-17,gender,Female,5361.0,304.333333333333,181,123.333333333333,5.67680159174283,3.37623577690729,2.30056581483554,z,E08000019
2019,16-17,gender,Male,5781.0,378.333333333333,215.666666666667,162.666666666667,6.54442714639912,3.73061177420285,2.81381537219628,z,E08000019
2019,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000019
2019,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000019
2019,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000019
2019,16,Total,Total,5496.0,190.666666666667,122.666666666667,68,3.4691897137312,2.2319262493935,1.2372634643377,z,E08000019
2019,17,Total,Total,5646.0,492,274,218,8.71413390010627,4.85299326957138,3.86114063053489,z,E08000019
2019,16-17,Total,Total,11142.0,682.666666666667,396.666666666667,286,6.12696703165201,3.56010291389936,2.56686411775265,z,E08000019
2019,16,gender,Female,1614.0,67.3333333333333,38.3333333333333,29,4.17182982238744,2.37505163155721,1.79677819083024,z,E08000036
2019,17,gender,Female,1683.33333333333,122,67,55,7.24752475247525,3.98019801980198,3.26732673267327,z,E08000036
2019,16,gender,Male,1684.33333333333,76,47.6666666666667,28.3333333333333,4.51217098753216,2.83000197902236,1.6821690085098,z,E08000036
2019,17,gender,Male,1723.0,173.333333333333,94.6666666666667,78.6666666666667,10.0599729154575,5.49429289998065,4.56568001547688,z,E08000036
2019,16-17,gender,Female,3297.33333333333,189.333333333333,105.333333333333,84,5.74201374848362,3.19450060655075,2.54751314193288,z,E08000036
2019,16-17,gender,Male,3407.33333333333,249.333333333333,142.333333333333,107,7.31755038153003,4.17726472314616,3.14028565838388,z,E08000036
2019,16,gender,Unclassified/withheld,106.333333333333,15,5,10,14.1065830721003,4.70219435736677,9.40438871473354,z,E08000036
2019,17,gender,Unclassified/withheld,51.0,2.66666666666667,0,2.66666666666667,5.22875816993464,0,5.22875816993464,z,E08000036
2019,16-17,gender,Unclassified/withheld,157.333333333333,17.6666666666667,5,12.6666666666667,11.228813559322,3.17796610169492,8.05084745762712,z,E08000036
2019,16,Total,Total,3404.66666666667,158.333333333333,91,67.3333333333333,4.65047973369884,2.6728020364206,1.97767769727825,z,E08000036
2019,17,Total,Total,3457.33333333333,298,161.666666666667,136.333333333333,8.61935981488623,4.67605090628615,3.94330890860008,z,E08000036
2019,16-17,Total,Total,6862.0,456.333333333333,252.666666666667,203.666666666667,6.6501505877781,3.68211405809774,2.96803652968037,z,E08000036
2019,16,gender,Female,847.666666666667,16.6666666666667,10.6666666666667,6,1.96618167518679,1.25835627211954,0.707825403067243,z,E06000014
2019,17,gender,Female,835.333333333333,42.3333333333333,23.3333333333333,19,5.06783719074222,2.79329608938547,2.27454110135674,z,E06000014
2019,16,gender,Male,847.0,26.6666666666667,22.6666666666667,4,3.14836678473042,2.67611176702086,0.472255017709563,z,E06000014
2019,17,gender,Male,890.666666666667,47,25.3333333333333,21.6666666666667,5.27694610778443,2.84431137724551,2.43263473053892,z,E06000014
2019,16-17,gender,Female,1683.0,59,34,25,3.50564468211527,2.02020202020202,1.48544266191325,z,E06000014
2019,16-17,gender,Male,1737.66666666667,73.6666666666667,48,25.6666666666667,4.23940149625935,2.76232495683867,1.47707653942068,z,E06000014
2019,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000014
